OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
79254;08230113327100666390;08;3;27;050;2023;01;13;6;3;2;3;0;1;1;1;0;0;0;0;486677,958700000308454;5314960,559800000861287;8,821451628000034;47,987808011000027;1
79263;08230113212102680270;08;2;15;110;2023;01;15;6;2;6;4;0;1;0;1;1;0;0;0;462606,680499999783933;5420960,696499999612570;8,489368528000057;48,940442155000028;1
79267;08230113121500667900;08;1;25;005;2023;01;13;6;3;6;2;0;0;0;1;1;0;0;0;515735,756000000052154;5452967,236999999731779;9,216132173000062;49,229284501000052;1
79280;08230112335100674530;08;3;35;002;2023;01;11;5;3;0;7;0;0;1;0;0;0;0;0;505612,806599999777973;5284461,184599999338388;9,074829871000077;47,713506617000064;1
79282;08230112311010715830;08;3;11;000;2023;01;14;5;3;5;3;0;0;1;0;0;0;0;1;414773,183500000275671;5319088,807800000533462;7,857043980000071;48,019403553000075;1
79283;08230112311010686520;08;3;11;000;2023;01;10;5;3;0;1;0;0;1;0;0;0;0;0;414741,161100000143051;5319029,840399999171495;7,856626354000070;48,018868847000078;1
79299;08230111436200701540;08;4;36;064;2023;01;12;4;3;2;1;0;0;1;0;0;0;0;1;545575,503299999982119;5292198,978700000792742;9,608405469000047;47,781540037000070;1
79307;08230111225200688940;08;2;25;032;2023;01;18;4;2;4;2;2;1;1;1;0;0;0;0;534108,264600000344217;5495312,329900000244379;9,472113643000057;49,609416361000058;1
79313;08230111121200687090;08;1;21;000;2023;01;06;4;2;6;4;2;1;0;1;1;0;0;0;514257,419700000435114;5441119,359200000762939;9,195407231000047;49,122745630000054;1
79320;08230110325102671880;08;3;25;012;2023;01;13;3;3;6;4;0;0;0;1;1;0;0;0;463672,327899999916553;5355100,296199999749660;8,509696980000058;48,348035972000048;1
79324;08230110235200669840;08;2;35;020;2023;01;15;3;3;5;3;0;0;1;1;0;0;0;0;476930,334999999962747;5380738,580000000074506;8,687218537000035;48,579309779000027;1
79325;08230110231102662620;08;2;36;028;2023;01;14;3;3;6;7;0;0;0;1;1;0;0;0;494135,963999999687076;5422324,023900000378489;8,919901308000021;48,953808685000070;1
79328;08230110212702662180;08;2;15;096;2023;01;09;3;3;5;3;0;0;1;1;0;0;0;0;463629,059100000187755;5418364,151599999517202;8,503560863000075;48,917146181000078;1
79331;08230110121200682980;08;1;21;000;2023;01;19;3;3;6;4;2;1;0;1;1;0;0;0;516771,584499999880791;5443343,775200000032783;9,229957761000037;49,142691537000076;1
79332;08230110119300670830;08;1;19;067;2023;01;07;3;2;4;7;0;1;1;1;0;0;0;0;537919,402800000272691;5408396,760500000789762;9,516649678000022;48,827392103000079;1
79336;08230109436200684140;08;4;36;082;2023;01;17;2;3;5;2;2;1;1;1;0;0;0;0;547216,064000000245869;5294145,485999999567866;9,630516414000056;47,798934541000051;1
79341;08230109326400681040;08;3;26;074;2023;01;18;2;3;5;3;2;1;1;1;0;0;0;0;459557,928799999877810;5324344,502299999818206;8,457101233000060;48,071092894000060;1
79363;08230108415400658600;08;4;15;061;2023;01;13;1;3;6;6;0;1;1;0;1;0;0;0;513372,510700000450015;5377549,861500000581145;9,181204634000039;48,550905322000062;1
79367;08230108226400694730;08;2;26;037;2023;01;14;1;3;5;3;0;1;1;1;0;0;0;0;466559,932000000029802;5468957,263000000268221;8,539364764000027;49,372401593000063;1
79372;08230108118400711630;08;1;18;001;2023;01;04;1;3;8;1;2;0;1;0;0;0;0;0;525419,950299999676645;5418984,650399999693036;9,347007554000072;48,923274446000050;1
79373;08230108115400667500;08;1;15;045;2023;01;19;1;3;0;7;2;0;1;0;0;0;0;0;500744,578999999910593;5396931,475999999791384;9,010124299000040;48,725408040000048;1
79376;08230107426010663320;08;4;26;031;2023;01;11;7;2;5;3;0;0;1;1;0;0;0;0;582815,764100000262260;5328770,055800000205636;10,112503540000034;48,106807289000074;1
79378;08230107417300675780;08;4;17;051;2023;01;15;7;3;4;6;0;0;1;0;0;0;0;0;493204,792399999685585;5358247,074699999764562;8,908234724000067;48,377354620000062;1
79379;08230107317200674940;08;3;17;057;2023;01;14;7;3;6;4;0;0;0;1;1;0;0;0;414344,004499999806285;5379160,383300000801682;7,839105356000061;48,559684105000031;1
79381;08230107311010657490;08;3;15;073;2023;01;14;7;3;0;7;0;0;1;0;0;0;0;0;412576,386800000444055;5313171,694199999794364;7,828794788000039;47,965880402000039;1
79394;08230107117300663420;08;1;17;026;2023;01;20;7;3;6;4;2;0;0;1;1;0;0;0;549051,695100000128150;5394116,486099999397993;9,666614745000061;48,698156147000077;1
79407;08230105317100702040;08;3;17;098;2023;01;19;5;3;5;2;2;1;1;1;0;0;0;0;438257,984000000171363;5366432,934200000017881;8,165051046000031;48,448006713000041;1
79408;08230105231000656930;08;2;37;028;2023;01;11;5;3;6;7;0;0;0;0;1;0;0;1;456344,975800000131130;5368368,453700000420213;8,409426607000057;48,466933233000077;1
79410;08230105216100656320;08;2;16;043;2023;01;11;5;3;0;1;0;0;1;0;0;0;0;0;441810,412800000049174;5411771,472400000318885;8,206713780000030;48,856179216000044;1
79415;08230105121500656980;08;1;25;068;2023;01;15;5;3;6;4;0;0;0;1;1;0;0;0;519833,518600000068545;5459869,665999999269843;9,272756707000042;49,291253576000031;1
79418;08230105119100672730;08;1;19;083;2023;01;16;5;2;4;6;1;0;1;0;0;0;0;0;534059,785400000400841;5419432,283199999481440;9,464983715000074;48,926885963000075;1
79428;08230104127100694370;08;1;27;052;2023;01;05;4;3;6;7;2;0;0;0;1;0;0;1;540641,813000000081956;5438301,105000000447035;9,556726724000043;49,096217073000048;1
79429;08230104127100659120;08;1;27;012;2023;01;01;4;3;6;7;2;0;0;1;1;0;0;0;566225,231999999843538;5432382,099199999123812;9,906172091000030;49,040757355000039;1
79432;08230104115300662390;08;1;15;028;2023;01;13;4;3;3;2;0;0;1;1;0;0;0;0;501079,962899999693036;5405040,344200000166893;9,014705911000021;48,798354843000027;1
79448;08230102437200653780;08;4;37;104;2023;01;16;2;3;5;3;0;0;1;1;0;0;0;0;516784,917000000365078;5326341,250000000000000;9,225405359000035;48,090119209000079;1
79457;08230102231000671600;08;2;37;040;2023;01;16;2;3;4;6;0;1;1;0;0;1;0;0;478377,129800000227988;5367590,463199999183416;8,707515851000039;48,461077622000062;1
79460;08230102211000664020;08;2;16;017;2023;01;05;2;2;3;6;2;0;1;1;0;0;0;0;452133,813699999824166;5399848,266200000420213;8,348829964000060;48,749808280000082;1
79464;08230102119400665250;08;1;19;090;2023;01;10;2;2;6;7;0;0;0;1;1;0;0;0;533771,330000000074506;5407334,183000000193715;9,460046953000074;48,818073003000052;1
79468;08230101435200653320;08;4;35;066;2023;01;16;1;2;4;6;0;0;1;0;0;0;0;0;517744,869900000281632;5284695,595300000160933;9,236583004000067;47,715396288000079;1
79476;08230101119200683180;08;1;19;020;2023;01;03;1;3;9;1;2;0;1;0;0;0;0;0;519798,790000000037253;5406227,938999999314547;9,269656870000063;48,808723896000060;1
79478;08230101118300655190;08;1;18;046;2023;01;01;1;3;7;7;2;0;1;0;0;0;0;0;513645,702399999834597;5412713,414000000804663;9,186069166000038;48,867231657000048;1
79746;08230104317100714920;08;3;17;001;2023;01;16;4;3;0;1;1;0;1;0;0;0;0;1;432896,520800000056624;5383804,799300000071526;8,089759895000043;48,603721763000067;1
80009;08230113111500690640;08;1;11;000;2023;01;18;6;3;5;3;2;0;1;1;0;0;0;0;508232,235799999907613;5407858,647500000894070;9,112155206000068;48,823654436000027;1
80154;08230103115100667490;08;1;15;024;2023;01;07;3;3;5;3;0;0;1;1;0;0;0;0;500427,409699999727309;5387004,396299999207258;9,005801373000054;48,636103165000065;1
80158;08230102426300653880;08;4;26;097;2023;01;10;2;3;5;3;0;0;1;1;0;0;0;0;534919,788599999621511;5333643,545199999585748;9,469531385000039;48,155079990000047;1
80224;08230104425000656590;08;4;25;071;2023;01;16;4;3;3;2;1;0;1;1;0;0;0;0;551187,716199999675155;5370994,694399999454618;9,692791514000021;48,489990328000033;1
80296;08230101121500661870;08;1;25;068;2023;01;00;1;3;6;4;2;0;0;1;1;0;0;0;518855,362300000153482;5458730,720300000160933;9,259251227000050;49,281039640000074;1
80338;08230104222014656240;08;2;22;000;2023;01;19;4;2;6;4;2;1;0;0;1;0;0;1;462137,058699999935925;5485040,462799999862909;8,476905683000041;49,516803883000080;1
80473;08230102212302653760;08;2;12;000;2023;01;15;2;2;0;7;0;1;1;0;0;0;0;0;455999,053999999538064;5429209,594000000506639;8,398249126000053;49,014207556000031;1
80484;08230111117300663630;08;1;17;026;2023;01;15;4;3;5;3;0;1;1;1;0;0;0;0;546175,566999999806285;5392968,080000000074506;9,627402184000061;48,688045108000040;1
80490;08230110118000677790;08;1;15;051;2023;01;11;3;2;8;7;0;1;1;0;0;0;0;0;504083,219800000078976;5386823,576999999582767;9,055421099000057;48,634463293000067;1
80509;08230107335200674990;08;3;35;025;2023;01;15;7;2;0;1;0;0;1;0;0;0;0;0;499325,856999999843538;5282011,543600000441074;8,991016117000072;47,691489636000028;1
81381;08230113136300690570;08;1;36;065;2023;01;15;6;3;5;3;0;1;1;1;0;0;0;0;561345,536999999545515;5405848,781999999657273;9,835419770000044;48,802601028000026;1
81464;08230112311010690320;08;3;11;000;2023;01;07;5;3;5;2;1;0;1;1;0;0;0;0;413378,207299999892712;5316168,554300000891089;7,838930026000071;47,992947291000064;1
81477;08230113119100680840;08;1;19;008;2023;01;19;6;2;6;4;2;0;0;1;1;0;0;0;531071,586699999868870;5421660,399599999189377;9,424359960000061;48,947086158000047;1
81495;08230111317300707010;08;3;17;152;2023;01;23;4;3;0;7;2;0;1;0;0;0;0;0;406623,462000000290573;5349091,721000000834465;7,741191425000068;48,288134048000074;1
81553;08230103119300655220;08;1;19;001;2023;01;12;3;2;3;6;0;0;1;1;0;0;0;0;555932,121899999678135;5410456,641599999740720;9,762334005000071;48,844559868000033;1
82022;08230106311010676220;08;3;15;107;2023;01;14;6;3;6;6;0;0;1;0;1;0;0;0;411306,320799999870360;5309790,562200000509620;7,812480687000061;47,935291265000046;1
82086;08230113116010690280;08;1;16;078;2023;01;19;6;2;5;7;2;1;1;1;0;0;0;0;510707,418999999761581;5393279,941999999806285;9,145497513000066;48,692467146000070;1
82101;08230105231000656940;08;2;31;000;2023;01;17;5;3;6;1;2;1;0;1;1;0;0;0;478387,763899999670684;5416018,176400000229478;8,705127813000047;48,896733790000042;1
82119;08230102111500653720;08;1;11;000;2023;01;13;2;2;6;4;0;0;1;0;1;0;0;0;513617,260300000198185;5402414,888699999079108;9,185339444000022;48,774588292000033;1
82184;08230102222400664150;08;2;22;000;2023;01;17;2;3;3;6;2;1;1;1;0;0;0;0;468774,080299999564886;5476707,340299999341369;8,569254162000050;49,442228904000046;1
82230;08230106226200706210;08;2;26;003;2023;01;11;6;3;0;1;0;0;1;0;0;0;0;0;460409,636199999600649;5463610,860099999234080;8,455179763000046;49,323943900000074;1
82428;08230104222700659350;08;2;22;000;2023;01;16;4;3;0;7;2;1;1;0;0;0;0;0;464103,820700000040233;5480694,242100000381470;8,504471186000046;49,477831450000053;1
82443;08230102118500664000;08;1;18;063;2023;01;14;2;3;3;2;0;0;1;0;0;0;0;0;515634,732099999673665;5424633,544099999591708;9,213647730000048;48,974414356000068;1
82528;08230105311010656250;08;3;11;000;2023;01;11;5;3;5;3;0;0;1;1;0;0;0;0;413764,997100000269711;5315870,913300000131130;7,844173220000073;47,990322182000057;1
82567;08230114121200677900;08;1;21;000;2023;01;12;7;3;0;7;0;0;1;0;0;0;0;0;515132,731700000353158;5444305,595200000330806;9,207523491000075;49,151385987000026;1
82663;08230215327100815980;08;3;27;038;2023;02;16;4;2;5;7;0;0;1;1;0;0;0;0;494498,870600000023842;5313330,352199999615550;8,926291959000025;47,973255792000032;1
82671;08230215231000816000;08;2;37;061;2023;02;17;4;3;6;4;0;0;0;1;1;0;0;0;466799,437900000251830;5367278,456399999558926;8,550937812000029;48,457766223000078;1
82672;08230215231000783220;08;2;36;076;2023;02;18;4;3;5;3;2;0;1;1;0;0;0;0;472232,746000000275671;5423040,054999999701977;8,620673761000035;48,959654029000035;1
82675;08230215226500791960;08;2;26;085;2023;02;06;4;3;5;3;2;0;1;1;0;0;0;0;490257,587000000290573;5455297,837999999523163;8,866130029000033;49,250373446000026;1
82694;08230215111250766100;08;1;11;000;2023;02;09;4;3;0;7;0;0;1;0;0;0;0;0;514692,337700000032783;5401557,867499999701977;9,199941218000049;48,766854138000042;1
82697;08230214415400786800;08;4;15;059;2023;02;09;3;3;0;7;0;0;1;0;0;0;0;0;516561,169499999843538;5370156,832599999383092;9,224118779000037;48,484319275000075;1
82705;08230214311010778500;08;3;11;000;2023;02;15;3;3;5;3;0;0;1;1;0;0;0;0;411679,105499999597669;5319207,373800000175834;7,815534646000060;48,020049811000035;1
82715;08230214212702793300;08;2;15;017;2023;02;16;3;3;5;3;0;0;1;1;0;0;0;0;458109,263899999670684;5420453,548000000417233;8,428008374000058;48,935592000000042;1
82717;08230214212010786570;08;2;15;096;2023;02;19;3;2;6;7;2;0;0;1;1;0;0;0;462966,098500000312924;5416701,027499999850988;8,494663151000054;48,902146397000081;1
82718;08230214212010764400;08;2;15;046;2023;02;06;3;2;5;3;2;1;1;1;0;0;0;0;449475,865899999625981;5416784,639699999243021;8,310587287000033;48,901945041000033;1
82745;08230213435200820170;08;4;35;059;2023;02;08;2;2;0;3;0;0;1;1;0;0;0;0;512299,520999999716878;5290739,301000000908971;9,164154275000044;47,769901572000038;1
82748;08230213421300760010;08;4;21;000;2023;02;07;2;3;6;3;1;1;0;1;1;0;0;0;572580,788599999621511;5360405,162299999967217;9,980459667000048;48,392628987000080;1
82771;08230215111110821660;08;1;11;000;2023;02;17;4;3;0;1;0;0;1;0;0;0;0;0;512861,310700000263751;5402793,285199999809265;9,175062383000068;48,778008405000037;1
82772;08230213215402801170;08;2;15;009;2023;02;15;2;3;5;2;0;0;1;1;0;0;0;0;470316,661999999545515;5440906,805999999865890;8,593190279000055;49,120282270000075;1
82785;08230213115100788170;08;1;15;044;2023;02;08;2;3;5;2;0;1;1;1;0;0;0;0;504767,400000000372529;5389523,432000000029802;9,064738477000049;48,658746792000045;1
82792;08230212416010759200;08;4;15;090;2023;02;17;1;2;6;6;0;0;0;1;1;0;0;0;523747,131099999882281;5352370,083200000226498;9,320357040000033;48,324071949000029;1
82803;08230212117010781750;08;1;17;024;2023;02;05;1;2;6;4;2;1;0;1;1;0;0;0;562182,468000000342727;5383953,078999999910593;9,843518006000068;48,605563810000035;1
82809;08230211337010783360;08;3;37;022;2023;02;15;7;3;0;1;0;0;1;0;0;0;0;0;448044,475300000049174;5294355,381400000303984;8,306172954000033;47,800457867000034;1
82853;08230210116200765040;08;1;16;078;2023;02;07;6;3;5;3;1;0;1;0;0;0;0;0;510835,372899999842048;5393244,381599999964237;9,147235273000035;48,692145033000031;1
82861;08230209436300752580;08;4;36;006;2023;02;18;5;3;5;3;2;0;1;1;0;0;0;0;556756,528900000266731;5284449,786900000646710;9,756642154000076;47,710933953000051;1
82870;08230209336200751060;08;3;36;069;2023;02;08;5;3;5;2;0;0;1;1;0;0;0;0;408509,736899999901652;5268218,711799999698997;7,783790535000037;47,560936793000053;1
82872;08230209311300773480;08;3;15;020;2023;02;20;5;3;5;3;2;0;1;1;0;0;0;0;425063,570100000128150;5313800,472400000318885;7,995945856000048;47,973120707000078;1
82877;08230209212010780670;08;2;12;000;2023;02;14;5;3;6;4;0;0;1;0;1;0;0;0;455683,851499999873340;5427728,909199999645352;8,394100339000033;49,000866087000077;1
82892;08230209118000769680;08;1;18;054;2023;02;13;5;1;5;3;0;0;1;1;0;0;0;0;518161,466000000014901;5423750,103000000119209;9,248135651000041;48,966398185000060;1
82899;08230209111500777490;08;1;11;000;2023;02;18;5;3;5;3;2;0;1;1;0;0;0;0;507831,315999999642372;5396116,904999999329448;9,106469560000050;48,718031371000052;1
82901;08230209111000749550;08;1;11;000;2023;02;13;5;3;5;3;0;0;1;1;0;0;0;0;509207,860999999567866;5397396,456000000238419;9,125212712000064;48,729523436000079;1
82904;08230208436400757780;08;4;36;013;2023;02;09;4;3;5;3;0;0;1;1;0;0;0;0;544659,553799999877810;5297141,171299999579787;9,596687798000062;47,826069141000062;1
82905;08230208436400751820;08;4;36;083;2023;02;10;4;3;1;5;0;0;1;1;0;0;0;0;531971,289599999785423;5301541,515100000426173;9,427493353000045;47,866415761000042;1
82907;08230208435100763250;08;4;35;016;2023;02;16;4;3;5;2;0;0;1;0;0;0;0;0;538032,169700000435114;5279168,129699999466538;9,506573044000049;47,664787542000056;1
82908;08230208435100762770;08;4;35;016;2023;02;12;4;3;3;2;0;0;1;1;0;0;0;0;536191,362999999895692;5278079,247999999672174;9,481964988000072;47,655096063000030;1
82910;08230208426300767160;08;4;26;008;2023;02;16;4;3;6;4;0;0;0;1;1;0;0;0;533411,968399999663234;5332565,293400000780821;9,449173237000025;48,145460338000078;1
82914;08230208336091748870;08;3;36;091;2023;02;16;4;3;6;7;0;0;0;0;1;0;1;0;395078,824500000104308;5272063,111999999731779;7,604381368000077;47,593486016000043;1
82917;08230208326200777130;08;3;26;074;2023;02;07;4;3;6;2;1;1;0;0;1;0;0;1;465659,384100000374019;5323802,058299999684095;8,539048424000043;48,066570427000045;1
82918;08230208311010786960;08;3;11;000;2023;02;16;4;3;3;2;0;0;1;1;0;0;0;0;413430,435999999754131;5317247,915999999269843;7,839412185000072;48,002663593000079;1
82948;08230207416200757670;08;4;16;041;2023;02;19;3;3;3;2;2;0;1;1;0;0;0;0;505729,885200000368059;5375059,816800000146031;9,077608907000069;48,528620470000078;1
82951;08230207335100757180;08;3;35;043;2023;02;14;3;3;6;6;0;0;1;0;1;0;0;0;513535,377999999560416;5279435,218000000342727;9,180297185000029;47,668167349000043;1
82954;08230207317300744730;08;3;17;065;2023;02;07;3;3;5;3;1;0;1;1;0;0;0;0;415534,114199999719858;5351323,419800000265241;7,860843343000056;48,309460044000048;1
82955;08230207317010751700;08;3;17;031;2023;02;16;3;2;3;6;0;0;1;0;0;0;1;0;415116,690700000151992;5359862,898299999535084;7,853493069000024;48,386215391000064;1
82957;08230207311100747810;08;3;15;072;2023;02;19;3;3;0;7;2;0;1;0;0;0;0;0;403300,865100000053644;5318475,917400000616908;7,703368166000075;48,012257215000034;1
82958;08230207311010763850;08;3;36;057;2023;02;07;3;3;6;4;1;0;0;0;1;0;0;1;408273,401100000366569;5277141,087799999862909;7,778782857000067;47,641167102000054;1
82982;08230207127202771740;08;1;27;014;2023;02;20;3;2;0;1;2;1;1;0;0;0;0;0;577085,380300000309944;5442481,930900000035763;10,056674827000052;49,130332391000081;1
82983;08230207127202759720;08;1;27;014;2023;02;14;3;3;5;2;0;0;1;1;0;0;0;0;578401,179600000381470;5442782,915100000798702;10,074766829000055;49,132872923000036;1
82990;08230207116010751670;08;1;16;019;2023;02;08;3;2;3;6;0;0;1;0;0;0;0;1;527516,410099999979138;5398653,839199999347329;9,374261001000036;48,740295170000081;1
82991;08230209337200752680;08;3;37;123;2023;02;18;5;2;4;6;2;0;1;1;0;0;0;0;452174,137600000016391;5278288,519500000402331;8,363082681000037;47,656223476000036;1
83008;08230206311010745640;08;3;11;000;2023;02;16;2;3;0;4;0;0;0;0;1;0;0;1;415652,622000000439584;5315652,000000000000000;7,869511329000034;47,988604723000037;1
83011;08230206226100782000;08;2;26;013;2023;02;07;2;3;5;3;1;0;1;1;0;0;0;0;498551,780700000002980;5479325,340199999511242;8,980012674000022;49,466577988000040;1
83014;08230206215302744370;08;2;15;101;2023;02;17;2;3;0;7;1;0;1;0;0;0;0;0;465694,037800000049174;5428419,685000000521541;8,530897837000055;49,007717338000077;1
83016;08230206212402746240;08;2;12;000;2023;02;12;2;3;1;5;0;0;1;0;0;0;1;0;455667,537899999879301;5427513,263699999079108;8,393900847000054;48,998925160000056;1
83019;08230206212010749670;08;2;12;000;2023;02;14;2;3;2;2;0;0;1;1;0;0;0;0;456009,139999999664724;5429124,787000000476837;8,398396245000072;49,013445428000068;1
83032;08230206118000814850;08;1;18;079;2023;02;15;2;2;0;3;0;0;1;0;0;0;0;1;509123,202899999916553;5422845,112999999895692;9,124628252000036;48,958456726000065;1
83047;08230205136100747460;08;1;36;033;2023;02;03;1;2;6;7;2;0;0;1;1;0;0;0;580392,664900000207126;5414893,584200000390410;10,096539605000032;48,881780410000033;1
83050;08230206231202771490;08;2;36;071;2023;02;19;2;3;5;2;2;0;1;1;0;0;0;0;468421,802000000141561;5419684,980000000447035;8,568874269000048;48,929290692000052;1
83062;08230205116010768740;08;1;16;077;2023;02;17;1;3;6;4;2;1;0;1;1;0;0;0;514491,955900000408292;5389019,332200000062585;9,196774015000074;48,654061955000032;1
83064;08230205111500744090;08;1;11;000;2023;02;18;1;2;6;4;2;1;0;0;1;0;0;1;516011,635499999858439;5403777,299699999392033;9,217981228000042;48,786787387000061;1
83073;08230204231000796360;08;2;37;073;2023;02;16;7;1;2;6;0;0;1;1;0;0;0;0;458202,330699999816716;5383274,570499999448657;8,433056754000063;48,601153468000064;1
83079;08230204212702742490;08;2;15;046;2023;02;12;7;3;4;6;0;0;1;0;0;0;0;1;451156,375799999572337;5414712,514200000092387;8,333764278000046;48,883440704000066;1
83087;08230204126100742210;08;1;26;056;2023;02;06;7;2;3;2;2;1;1;1;0;0;0;0;556305,820199999958277;5469546,646600000560284;9,775669041000072;49,376018652000027;1
83092;08230204111500764220;08;1;11;000;2023;02;01;7;2;6;2;2;1;0;0;1;0;0;1;511446,474799999967217;5406421,160700000822544;9,155905444000041;48,810672072000045;1
83106;08230203311010740940;08;3;15;047;2023;02;10;6;3;5;3;0;1;1;1;0;0;0;0;415346,103199999779463;5321036,159800000488758;7,864340877000075;48,036996889000079;1
83109;08230203231000741760;08;2;31;000;2023;02;18;6;3;6;2;2;0;0;1;1;0;0;0;478136,930300000123680;5416069,077700000256300;8,701702823000062;48,897182879000070;1
83115;08230203222400788150;08;2;26;036;2023;02;21;6;3;6;6;2;0;1;0;1;0;0;0;468314,810100000351667;5480092,559399999678135;8,562648081000020;49,472653956000045;1
83121;08230203215102755910;08;2;15;109;2023;02;08;6;3;5;3;0;1;1;1;0;0;0;0;460342,645100000314415;5436913,314799999818206;8,456894289000047;49,083798050000041;1
83123;08230203211100758320;08;2;11;000;2023;02;16;6;2;5;3;0;0;1;1;0;0;0;0;443168,885999999940395;5400284,755100000649691;8,226821818000076;48,752980959000070;1
83134;08230203119100747350;08;1;19;083;2023;02;17;6;2;6;4;2;1;0;1;1;0;0;0;535382,060499999672174;5418721,427600000053644;9,482973071000060;48,920417337000060;1
83139;08230203118000768120;08;1;18;049;2023;02;06;6;2;6;2;2;1;0;0;1;0;0;1;519369,067300000227988;5421130,059399999678135;9,264509996000072;48,942792675000078;1
83140;08230203117300757990;08;1;17;026;2023;02;11;6;3;0;7;0;1;1;0;0;0;0;0;549204,149100000038743;5394524,620799999684095;9,668735089000052;48,701815506000059;1
83141;08230203111500745030;08;1;11;000;2023;02;20;6;3;3;2;2;1;1;1;0;0;0;0;515970,659500000067055;5405608,548399999737740;9,217494588000022;48,803262121000046;1
83187;08230201435200744940;08;4;35;034;2023;02;17;4;3;5;3;1;0;1;1;0;0;0;0;529671,731999999843538;5285026,096000000834465;9,395616956000026;47,717931957000076;1
83190;08230201435100744160;08;4;35;016;2023;02;22;4;3;5;3;2;0;1;1;0;0;0;0;536607,876000000163913;5279272,503000000491738;9,487611500000071;47,665808817000027;1
83191;08230201435100739270;08;4;35;016;2023;02;17;4;3;4;6;1;0;1;0;0;0;0;0;536028,229299999773502;5279334,721100000664592;9,479896104000034;47,666401169000039;1
83196;08230201327200753340;08;3;27;046;2023;02;07;4;3;5;3;2;1;1;1;0;0;0;0;480350,336000000126660;5324115,604000000283122;8,736226607000049;48,070013249000056;1
83200;08230201231000739630;08;2;31;000;2023;02;17;4;2;5;3;2;0;1;1;0;0;0;0;477781,991200000047684;5417243,946599999442697;8,696796220000067;48,907738953000035;1
83202;08230201215402756880;08;2;15;009;2023;02;18;4;2;4;6;2;0;1;0;0;0;0;0;470397,202399999834597;5442919,801599999889731;8,594146283000043;49,138393428000029;1
83203;08230201215302788690;08;2;15;007;2023;02;07;4;3;6;3;1;1;0;1;1;0;0;0;477469,741499999538064;5431779,595399999991059;8,691729945000077;49,038483517000031;1
83204;08230201212402738680;08;2;12;000;2023;02;12;4;3;0;1;0;1;1;0;0;0;0;0;455800,389999999664724;5427029,078999999910593;8,395769734000055;48,994579386000055;1
83206;08230201136100740660;08;1;36;088;2023;02;11;4;3;5;3;0;1;1;1;0;0;0;0;575024,904199999757111;5413589,367000000551343;10,023097816000075;48,870722720000060;1
83208;08230201119300755470;08;1;19;055;2023;02;12;4;3;5;2;0;0;1;1;0;0;0;0;543429,092000000178814;5405225,884999999776483;9,591379383000060;48,798507860000029;1
83211;08230201116500756690;08;1;16;020;2023;02;18;4;3;6;4;2;0;0;1;1;0;0;0;526576,006900000385940;5382314,786100000143051;9,360420795000039;48,593350527000041;1
83213;08230131435100735400;08;4;35;016;2023;01;15;3;3;5;7;0;0;1;1;0;0;0;0;536557,689299999736249;5279210,680999999865890;9,486937872000055;47,665255419000061;1
83214;08230131435100719600;08;4;35;016;2023;01;19;3;3;0;1;2;0;1;0;0;0;0;0;535239,877500000409782;5277760,254799999296665;9,469268664000026;47,652278471000045;1
83216;08230131421300733410;08;4;21;000;2023;01;17;3;3;4;2;1;1;1;1;0;0;0;0;572523,837000000290573;5360291,509800000116229;9,979670825000028;48,391613207000034;1
83227;08230131311010718850;08;3;36;091;2023;01;07;3;3;0;1;1;2;1;0;0;0;0;0;395690,585199999623001;5272610,899399999529123;7,612386001000061;47,598512167000081;1
83228;08230131311010717170;08;3;11;000;2023;01;11;3;2;5;3;0;0;1;1;0;0;0;0;412619,442900000140071;5314419,800200000405312;7,829117681000071;47,977113434000046;1
83229;08230131311010716800;08;3;11;000;2023;01;12;3;3;5;2;0;0;1;1;0;0;0;0;414749,219700000248849;5319004,861300000920892;7,856739371000060;48,018645226000046;1
83233;08230131221400736990;08;2;26;018;2023;01;07;3;3;6;2;1;0;0;1;1;0;0;0;473112,115100000053644;5471688,538100000470877;8,629433816000073;49,397293321000063;1
83234;08230131221200735790;08;2;21;000;2023;01;16;3;3;5;3;0;0;1;1;0;0;0;0;476556,559700000099838;5472842,817199999466538;8,676835831000062;49,407818275000068;1
83240;08230131212010721220;08;2;15;103;2023;01;17;3;3;6;4;2;0;0;1;1;0;0;0;466801,726099999621511;5442687,760199999436736;8,544873034000034;49,136122402000069;1
83258;08230130335300715850;08;3;35;077;2023;01;07;2;3;6;2;0;0;0;1;1;0;0;0;493703,051699999719858;5291370,104199999943376;8,915949159000036;47,775663863000034;1
83259;08230130335100715640;08;3;35;043;2023;01;15;2;3;8;1;0;0;1;0;0;0;0;0;511776,376400000415742;5281178,842199999839067;9,156913636000070;47,683890318000067;1
83262;08230130317100737090;08;3;17;116;2023;01;14;2;3;3;6;0;0;1;1;0;0;0;0;433098,308000000193715;5387688,020999999716878;8,091870289000042;48,638673254000025;1
83264;08230130317100724520;08;3;17;110;2023;01;06;2;3;5;3;2;0;1;1;0;0;0;0;426670,989699999801815;5381579,653500000014901;8,005717826000023;48,583008429000074;1
